reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0345200011221000223,/epz/order/notice/ea44/view/common-info.html?regNumber=0345200011221000223,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по категорированию объектов критической информационной ин-фраструктуры (КИИ) для нужд Государственного бюджетного учреждения здравоохране-ния «Ленинградский областной клинический онкологический диспансер им. Л.Д. Рома-на» 
в 2021 году.","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР ИМ. Л.Д. РОМАНА""",/epz/organization/view/info.html?organizationId=791097,"490 000,00 ₽",27.09.2021,08.10.2021,07.10.2021,8890627
0372100017721000018,/epz/order/notice/ea44/view/common-info.html?regNumber=0372100017721000018,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по проведению обследования информационных систем персональных данных и разработке проектной документации  на реализацию комплексной системы защиты персональных данных,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ КУЛЬТУРЫ""",/epz/organization/view/info.html?organizationId=638474,"1 215 240,00 ₽",28.09.2021,14.10.2021,07.10.2021,8890627
0303300076821000003,/epz/order/notice/oku504/view/common-info.html?regNumber=0303300076821000003,Определение поставщика завершено,"44-ФЗ
                                   Конкурс с ограниченным участием в электронной форме",Услуги по обследованию и экспертизе компьютерных систем,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЧАРОДИНСКИЙ РАЙОН""",/epz/organization/view/info.html?organizationId=797319,"300 000,00 ₽",29.09.2021,08.11.2021,21.10.2021,8890627
0373100024321000031,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100024321000031,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Выполнение работ по аттестации ИС ГЖС на соответствие требованиям информационной безопасности,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ОБЪЕДИНЕННАЯ ДИРЕКЦИЯ ПО РЕАЛИЗАЦИИ ФЕДЕРАЛЬНЫХ ИНВЕСТИЦИОННЫХ ПРОГРАММ""  МИНИСТЕРСТВА СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ",/epz/organization/view/info.html?organizationId=723718,"3 353 300,00 ₽",30.09.2021,12.10.2021,11.10.2021,8890627
0167200003421005486,/epz/order/notice/ea44/view/common-info.html?regNumber=0167200003421005486,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по мониторингу и обслуживанию аппаратной структуры, операционной среды и инфраструктуры программного обеспечения на базе Oracle",УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ТЮМЕНСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=629156,"5 500 000,00 ₽",01.10.2021,14.10.2021,13.10.2021,8890627
0173100005621000020,/epz/order/notice/ea44/view/common-info.html?regNumber=0173100005621000020,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по экспертизе соответствия требованиям технического задания результатов исполнения этапов государственных контрактов по созданию федеральной государственной информационной системы лесного комплекса (ФГИС ЛК),ФЕДЕРАЛЬНОЕ АГЕНТСТВО ЛЕСНОГО ХОЗЯЙСТВА,/epz/organization/view/info.html?organizationId=784959,"1 200 000,00 ₽",01.10.2021,15.10.2021,11.10.2021,8890627
0119300006221000250,/epz/order/notice/ea44/view/common-info.html?regNumber=0119300006221000250,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по обеспечению безопасности информации,АДМИНИСТРАЦИЯ ГОРОДА КАНСКА КРАСНОЯРСКОГО КРАЯ,/epz/organization/view/info.html?organizationId=625194,"170 950,00 ₽",05.10.2021,15.10.2021,14.10.2021,8890627
0173100013121000037,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100013121000037,Определение поставщика отменено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Оказание услуг по
экспертной поддержке Федеральной службы по экологическому, технологическому и
атомному надзору","ФЕДЕРАЛЬНАЯ СЛУЖБА ПО ЭКОЛОГИЧЕСКОМУ, ТЕХНОЛОГИЧЕСКОМУ И АТОМНОМУ НАДЗОРУ",/epz/organization/view/info.html?organizationId=746745,"8 027 334,00 ₽",06.10.2021,25.11.2021,02.12.2021,8890627
0891200000621010068,/epz/order/notice/ea44/view/common-info.html?regNumber=0891200000621010068,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по проведению обследования информационных систем (10286-ЭА),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""",/epz/organization/view/info.html?organizationId=2155081,"165 000,00 ₽",07.10.2021,19.10.2021,15.10.2021,8890627
0348100089421000026,/epz/order/notice/zk20/view/common-info.html?regNumber=0348100089421000026,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме",Оказание услуг по аттестации нефинансовых активов и средств вычислительной техники (СВТ) для нужд ГУ - Главного управления Пенсионного фонда Российской Федерации № 5 по г. Москве и Московской области.,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ-ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ № 5 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=813988,"105 084,95 ₽",15.10.2021,22.10.2021,22.10.2021,8890627
0145300002221000033,/epz/order/notice/ea44/view/common-info.html?regNumber=0145300002221000033,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по проведению обследования и инвентаризации инфраструктуры информационной сети,АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕРТОЛОВО ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=792883,"194 663,00 ₽",15.10.2021,25.10.2021,25.10.2021,8890627
0372200007921000166,/epz/order/notice/ea44/view/common-info.html?regNumber=0372200007921000166,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по проведению технической экспертизы работоспособности оборудования с последующей выдачей актов технического состояния оборудования,"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АКАДЕМИЯ ТРАНСПОРТНЫХ ТЕХНОЛОГИЙ""",/epz/organization/view/info.html?organizationId=687777,"114 004,04 ₽",18.10.2021,01.11.2021,26.10.2021,8890627
0122300020021000088,/epz/order/notice/ea44/view/common-info.html?regNumber=0122300020021000088,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по созданию системы защиты информации и аттестации информационной системы для нужд Администрации Советско-Гаванского муниципального района Хабаровского края,ОТДЕЛ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ СОВЕТСКО-ГАВАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ХАБАРОВСКОГО КРАЯ,/epz/organization/view/info.html?organizationId=771931,"240 234,00 ₽",20.10.2021,29.10.2021,28.10.2021,8890627
0158300049621000128,/epz/order/notice/ea44/view/common-info.html?regNumber=0158300049621000128,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Аттестация информационных систем на соответствие требованиям безопасности информации,АДМИНИСТРАЦИЯ АЗОВСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=671122,"1 097 100,00 ₽",26.10.2021,11.11.2021,08.11.2021,8890627
0184200000621000616,/epz/order/notice/ea44/view/common-info.html?regNumber=0184200000621000616,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по проведению технического контроля автоматизированной информационной системы «Государственная итоговая аттестация»,УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА,/epz/organization/view/info.html?organizationId=804610,"707 665,07 ₽",27.10.2021,12.11.2021,11.11.2021,8890627
0895100000121000282,/epz/order/notice/ok504/view/common-info.html?regNumber=0895100000121000282,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Оказание услуг по экспертизе результатов выполненной работы, оказанной услуги, а также отдельных этапов исполнения контрактов, заключаемых для обеспечения функций Федерального казначейства на создание, развитие и эксплуатацию информационных систем","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ КАЗНАЧЕЙСТВА РОССИИ""",/epz/organization/view/info.html?organizationId=1620643,"20 000 000,00 ₽",29.10.2021,30.11.2021,29.11.2021,8890627
0821400000121000221,/epz/order/notice/ea44/view/common-info.html?regNumber=0821400000121000221,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание
услуг по техническому обслуживанию и регламентно-профилактическому ремонту
вычислительной техники, оргтехники, локально-вычислительных систем и систем
бесперебойного питания для обеспечения деятельности территориальных органов
Федерального казначейства и Межрегионального филиала ФКУ «ЦОКР» в г. Ставрополе","МЕЖРЕГИОНАЛЬНЫЙ ФИЛИАЛ ФЕДЕРАЛЬНОГО КАЗЕННОГО УЧРЕЖДЕНИЯ ""ЦЕНТР ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ КАЗНАЧЕЙСТВА РОССИИ"" В Г. СТАВРОПОЛЕ",/epz/organization/view/info.html?organizationId=2177014,"8 097 013,93 ₽",15.11.2021,30.11.2021,25.11.2021,8890627
0164200003021003856,/epz/order/notice/ea44/view/common-info.html?regNumber=0164200003021003856,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по аттестации и техническому сопровождению объектов информатизации по требованиям безопасности информации,КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ТАМБОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=668031,"1 121 847,33 ₽",19.11.2021,29.11.2021,29.11.2021,8890627
0126200000421006184,/epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421006184,Подача заявок,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по предоставлению ключа активации сервиса совместной технической поддержки уровня «Расширенный» продуктов Secret Net Studio 8.,УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯ БЕЛГОРОДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=633335,"1 452 027,50 ₽",25.11.2021,25.11.2021,03.12.2021,8890627
0126200000421006186,/epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421006186,Подача заявок,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по предоставлению ключа активации сервиса прямой технической поддержки уровня «Расширенный» продуктов Security Capsule SIEM,УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯ БЕЛГОРОДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=633335,"1 143 000,00 ₽",25.11.2021,25.11.2021,03.12.2021,8890627
0126200000421006187,/epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421006187,Подача заявок,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по предоставлению ключа активации сервиса совместной технической поддержки уровня «Расширенный» продуктов VGate R2 Enterprise,УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯ БЕЛГОРОДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=633335,"1 591 000,00 ₽",25.11.2021,25.11.2021,03.12.2021,8890627
0169300043221000152,/epz/order/notice/ea44/view/common-info.html?regNumber=0169300043221000152,Подача заявок,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по аттестации информационных систем,АДМИНИСТРАЦИЯ ГОРОДА ТРЕХГОРНОГО,/epz/organization/view/info.html?organizationId=713490,"200 000,00 ₽",01.12.2021,01.12.2021,09.12.2021,8890627
0134300084821000029,/epz/order/notice/ea44/view/common-info.html?regNumber=0134300084821000029,Подача заявок,"44-ФЗ
                                   Электронный аукцион","Услуги по сопровождению автоматизированной
системы «АЦК-Финансы»",АДМИНИСТРАЦИЯ МАМСКО-ЧУЙСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=728160,"1 097 570,00 ₽",01.12.2021,01.12.2021,09.12.2021,8890627
