reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0121600038221000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0121600038221000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","оказание услуг по технической поддержке автоматизированной системы управления муниципальной собственностью (АС УМС), функционирующей у заказчика",УПРАВЛЕНИЕ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИ БУДЕННОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ,/epz/organization/view/info.html?organizationId=2276058,"133 972,00 ₽",04.03.2021,12.03.2021,12.03.2021,8890630
0848100001021000002,/epz/order/notice/ok504/view/common-info.html?regNumber=0848100001021000002,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Сопровождение web-версии автоматизированной системы делопроизводства и контроля МЧС России (АС ""Делопроизводство"")","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНЫЙ АРХИВ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ СТИХИЙНЫХ БЕДСТВИЙ""",/epz/organization/view/info.html?organizationId=1407927,"2 250 000,00 ₽",05.03.2021,02.04.2021,30.03.2021,8890630
0184200000621000123,/epz/order/notice/ea44/view/common-info.html?regNumber=0184200000621000123,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сопровождению компьютерных систем,УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА,/epz/organization/view/info.html?organizationId=804610,"777 407,77 ₽",05.03.2021,19.03.2021,18.03.2021,8890630
0184200000521000011,/epz/order/notice/ea44/view/common-info.html?regNumber=0184200000521000011,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по обновлению и сопровождению системы EOS for SharePoint (Электронный Парламент),СОБРАНИЕ ДЕПУТАТОВ НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА,/epz/organization/view/info.html?organizationId=804612,"365 549,94 ₽",05.03.2021,16.03.2021,15.03.2021,8890630
0373100049021000028,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100049021000028,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению экземпляров
информационно-справочной системы ""Техэксперт»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНО-КЛИНИЧЕСКИЙ ЦЕНТР ДЕТЕЙ И ПОДРОСТКОВ ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""",/epz/organization/view/info.html?organizationId=744403,"212 040,00 ₽",09.03.2021,18.03.2021,17.03.2021,8890630
0162300033921000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0162300033921000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по предоставлению неисключительного(пользовательского) права на использование программ для ЭВМ: ""Составление и исполнение доходов и расходов бюджетов субъектов, ЗАТО и муниципальных образований в технологии СМАРТ с расширенным функционалом по исполнению бюджета (Бюджет-СМАРТ Про"")",ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ ТАЛИЦКОГО ГОРОДСКОГО ОКРУГА,/epz/organization/view/info.html?organizationId=624460,"437 242,50 ₽",11.03.2021,23.03.2021,19.03.2021,8890630
0160300003221000045,/epz/order/notice/ea44/view/common-info.html?regNumber=0160300003221000045,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по информационному обслуживанию справочной правовой системы ""ГАРАНТ"" для нужд Собрания Балаковского муниципального района Саратовской области",АДМИНИСТРАЦИЯ БАЛАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=708904,"126 000,00 ₽",11.03.2021,19.03.2021,19.03.2021,8890630
0372200192221000009,/epz/order/notice/ea44/view/common-info.html?regNumber=0372200192221000009,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по передаче неисключительных пользовательских прав использования баз данных кадровой справочной системы «Система Кадры» и электронной системы «Госфинансы»,"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТРАНСПОРТНОГО ПЛАНИРОВАНИЯ САНКТ-ПЕТЕРБУРГА""",/epz/organization/view/info.html?organizationId=728359,"223 317,67 ₽",11.03.2021,22.03.2021,19.03.2021,8890630
0142200001321004397,/epz/order/notice/ea44/view/common-info.html?regNumber=0142200001321004397,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание  услуг по оптимизации процессов по методам бережливого производства,ГЛАВНОЕ  УПРАВЛЕНИЕ  ОРГАНИЗАЦИИ  ТОРГОВ  САМАРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=639438,"650 000,00 ₽",12.03.2021,29.03.2021,22.03.2021,8890630
0140100006721000013,/epz/order/notice/zk504/view/common-info.html?regNumber=0140100006721000013,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме",Оказание услуг по информационному и консультационно-справочному обслуживанию (сопровождению) программного комплекса «Парус-Бюджет 10» (в сфере информационно-коммуникационных технологий),ВТОРОЙ АРБИТРАЖНЫЙ АПЕЛЛЯЦИОННЫЙ СУД,/epz/organization/view/info.html?organizationId=613842,"110 500,00 ₽",15.03.2021,01.04.2021,23.03.2021,8890630
0358200054921000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0358200054921000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг (услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс) с использованием установленных у Заказчика экземпляров Систем КонсультантПлюс,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""РОСТОВОБЛСТРОЙЗАКАЗЧИК""",/epz/organization/view/info.html?organizationId=1408866,"205 920,00 ₽",15.03.2021,25.03.2021,23.03.2021,8890630
0162100016921000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0162100016921000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг с использованием экземпляров системы Консультант Плюс,УРАЛЬСКОЕ СЛЕДСТВЕННОЕ УПРАВЛЕНИЕ НА ТРАНСПОРТЕ СЛЕДСТВЕННОГО КОМИТЕТА РОССИЙСКОЙ ФЕДЕРАЦИИ,/epz/organization/view/info.html?organizationId=781090,"232 400,00 ₽",16.03.2021,25.03.2021,24.03.2021,8890630
0372100009521000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0372100009521000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по методической поддержке пользователей и обслуживанию программно-технического комплекса,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКИЙ УНИВЕРСИТЕТ ГОСУДАРСТВЕННОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ СТИХИЙНЫХ БЕДСТВИЙ""",/epz/organization/view/info.html?organizationId=657679,"2 000 000,00 ₽",16.03.2021,30.03.2021,26.03.2021,8890630
0374100000921000051,/epz/order/notice/za44/view/common-info.html?regNumber=0374100000921000051,Подача заявок,"44-ФЗ
                                   Закрытый аукцион","закупка услуг по информационному обслуживанию справочно-правовых систем ранее установленных
справочно-правовых систем КонсультантПлюс в 2021 году.","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""1472 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ",/epz/organization/view/info.html?organizationId=2135862,"808 449,39 ₽",17.03.2021,17.03.2021,25.03.2021,8890630
0318200047821000042,/epz/order/notice/ea44/view/common-info.html?regNumber=0318200047821000042,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание консультационных услуг по использованию программного продукта (ПП) «Парус-Бюджет.7»,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""СПЕЦИАЛИЗИРОВАННАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА № 7"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",/epz/organization/view/info.html?organizationId=725435,"225 000,00 ₽",17.03.2021,29.03.2021,26.03.2021,8890630
0101200009321000009,/epz/order/notice/ea44/view/common-info.html?regNumber=0101200009321000009,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание консультационных услуг по работе с программным обеспечением «Парус Бюджет 8»,СЕКРЕТАРИАТ ГОСУДАРСТВЕННОГО СОБРАНИЯ - КУРУЛТАЯ РЕСПУБЛИКИ БАШКОРТОСТАН,/epz/organization/view/info.html?organizationId=740941,"199 999,80 ₽",17.03.2021,29.03.2021,26.03.2021,8890630
0123200000321000674,/epz/order/notice/ea44/view/common-info.html?regNumber=0123200000321000674,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению прикладного программного обеспечения ""СофтИнфо:Поликлиника"", ""СофтИнфо:Стационар"", ""СофтИнфо:Обработка реестров""",УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА АМУРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=787712,"386 966,70 ₽",17.03.2021,26.03.2021,26.03.2021,8890630
0366200035621001106,/epz/order/notice/ea44/view/common-info.html?regNumber=0366200035621001106,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание консультационных услуг по программному продукту «1С:Предприятие 8»,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""",/epz/organization/view/info.html?organizationId=1796678,"160 000,00 ₽",18.03.2021,30.03.2021,29.03.2021,8890630
0158200002021000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0158200002021000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Сопровождение программного обеспечения «Информационно-аналитическая база данных жилищно-коммунального хозяйства Ростовской области»,МИНИСТЕРСТВО ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА РОСТОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=618701,"171 000,00 ₽",18.03.2021,31.03.2021,26.03.2021,8890630
0348100068821000001,/epz/order/notice/inm111/view/common-info.html?regNumber=0348100068821000001,Подача заявок,"44-ФЗ
                                   Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ","Закрытый аукцион на оказание услуг по абонентскому обслуживанию программного продукта ""1С: Предприятие 8.3""","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 2336""",/epz/organization/view/info.html?organizationId=763355,"103 008,00 ₽",18.03.2021,18.03.2021,26.03.2021,8890630
0123200000321000695,/epz/order/notice/ea44/view/common-info.html?regNumber=0123200000321000695,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по технической поддержке СПО ""АМИРС""",УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА АМУРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=787712,"182 500,11 ₽",18.03.2021,29.03.2021,29.03.2021,8890630
0373100091921000024,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100091921000024,Определение поставщика отменено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сервисному сопровождению и развитию комплексной автоматизированной системы управления финансово-хозяйственной деятельностью и лечебно-профилактическим учреждением на базе программного обеспечения «Парус»,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ОТОРИНОЛАРИНГОЛОГИИ ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""",/epz/organization/view/info.html?organizationId=690848,"6 950 200,00 ₽",18.03.2021,19.03.2021,29.03.2021,8890630
2051500000121000170,/epz/order/notice/ea44/view/common-info.html?regNumber=2051500000121000170,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по информационно-техническому сопровождению, настройке и доработке программ платформы 1С: Предприятие для нужд Фонда модернизации ЖКХ",ФОНД МОДЕРНИЗАЦИИ И РАЗВИТИЯ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА МУНИЦИПАЛЬНЫХ ОБРАЗОВАНИЙ НОВОСИБИРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=2185331,"293 240,00 ₽",19.03.2021,06.04.2021,01.04.2021,8890630
0387200028621000032,/epz/order/notice/zk504/view/common-info.html?regNumber=0387200028621000032,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме","Оказание услуг Удостоверяющего центра по созданию ключей, изготовлению и выдаче сертификатов ключей проверки электронных подписей и сопровождению выданных сертификатов ключей проверки электронных подписей с использованием Заказчиком КЦР (корпоративный центр регистрации)","БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""РАДУЖНИНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА""",/epz/organization/view/info.html?organizationId=2066102,"278 633,33 ₽",19.03.2021,09.04.2021,31.03.2021,8890630
0366200035621001224,/epz/order/notice/ea44/view/common-info.html?regNumber=0366200035621001224,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сопровождению программных продуктов ПАРУС Бюджет 8SE,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""",/epz/organization/view/info.html?organizationId=1796678,"255 000,00 ₽",22.03.2021,02.04.2021,01.04.2021,8890630
0108200001121000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0108200001121000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуги консультативные по вопросам систем и программному обеспечению; Услуги по сопровождению компьютерных систем; Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение,ГОСУДАРСТВЕННОЕ СОБРАНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ,/epz/organization/view/info.html?organizationId=693103,"529 833,33 ₽",22.03.2021,01.04.2021,30.03.2021,8890630
0167200003421001203,/epz/order/notice/ea44/view/common-info.html?regNumber=0167200003421001203,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по обновлению программного комплекса ""ГРАНД-Смета""",УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ТЮМЕНСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=629156,"907 674,00 ₽",23.03.2021,01.04.2021,31.03.2021,8890630
0379200010321000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0379200010321000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание консультационных услуг и технической поддержки пользователей комплексной системы автоматизации медицинского учреждения (КСАМУ),"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКОЕ УЧРЕЖДЕНИЕ ""РЕСПУБЛИКАНСКИЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР""",/epz/organization/view/info.html?organizationId=766794,"690 000,00 ₽",23.03.2021,01.04.2021,31.03.2021,8890630
0187300001721000109,/epz/order/notice/ea44/view/common-info.html?regNumber=0187300001721000109,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг удостоверяющего центра по созданию ключей, изготовлению и выдаче сертификатов ключей проверки электронных подписей и сопровождению выданных сертификатов ключей проверки электронных подписей с использованием Заказчиком КЦР",АДМИНИСТРАЦИЯ НЕФТЕЮГАНСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=653384,"248 200,00 ₽",24.03.2021,09.04.2021,02.04.2021,8890630
0345200002821000010,/epz/order/notice/ea44/view/common-info.html?regNumber=0345200002821000010,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по внедрению и предоставлению доступа к информационной справочной системе (ИСС ""Техэксперт: Базовые нормативные документы. Лаборатория"").","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""СТАНЦИЯ ПО БОРЬБЕ С БОЛЕЗНЯМИ ЖИВОТНЫХ ВОЛХОВСКОГО И КИРИШСКОГО РАЙОНОВ""",/epz/organization/view/info.html?organizationId=793718,"112 120,00 ₽",24.03.2021,01.04.2021,01.04.2021,8890630
0372100009021000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0372100009021000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг с использованием установленных экземпляров справочно-правовых систем семейства КонсультантПлюс,ГЛАВНОЕ СЛЕДСТВЕННОЕ УПРАВЛЕНИЕ СЛЕДСТВЕННОГО КОМИТЕТА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ГОРОДУ САНКТ-ПЕТЕРБУРГУ,/epz/organization/view/info.html?organizationId=697765,"1 400 423,04 ₽",29.03.2021,07.04.2021,06.04.2021,8890630
0345200019821000006,/epz/order/notice/ea44/view/common-info.html?regNumber=0345200019821000006,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг на предоставление права пользования информационно-аналитической системой ""Медиалогия"" или эквивалент","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ""",/epz/organization/view/info.html?organizationId=1902711,"624 000,00 ₽",30.03.2021,09.04.2021,08.04.2021,8890630
0339300049221000076,/epz/order/notice/ea44/view/common-info.html?regNumber=0339300049221000076,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по технической поддержке и сопровождению автоматизированной системы территориально-распределенного электронного документооборота,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА КЕМЕРОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА""",/epz/organization/view/info.html?organizationId=716594,"204 900,00 ₽",31.03.2021,08.04.2021,08.04.2021,8890630
0373100083821000004,/epz/order/notice/inm111/view/common-info.html?regNumber=0373100083821000004,Определение поставщика завершено,"44-ФЗ
                                   Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ",Оказание услуг по техническому обеспечению учебного процесса и сопровождению вычислительной образовательной платформы для нужд Военного университета,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ВОЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЕННЫЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ",/epz/organization/view/info.html?organizationId=690020,"9 900 000,00 ₽",01.04.2021,14.09.2021,09.04.2021,8890630
0373200007921000005,/epz/order/notice/ok504/view/common-info.html?regNumber=0373200007921000005,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Оказание консультационно-аналитических услуг по мониторингу и модернизации организационных, процессных и функциональных схем работы при осуществлении модерации Портала «Наш город»","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""НОВЫЕ ТЕХНОЛОГИИ УПРАВЛЕНИЯ""",/epz/organization/view/info.html?organizationId=634265,"9 631 529,54 ₽",01.04.2021,27.05.2021,23.04.2021,8890630
0373100040121000049,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100040121000049,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по техническому обслуживанию программного
обеспечения существующей лабораторной информационной системы «Ариадна»
лаборатории МНОЦ МГУ имени М.В. Ломоносова (15 мес) (ИД.39428)","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА""",/epz/organization/view/info.html?organizationId=666845,"1 535 928,75 ₽",05.04.2021,16.04.2021,14.04.2021,8890630
0372100050821000004,/epz/order/notice/inm111/view/common-info.html?regNumber=0372100050821000004,Подача заявок,"44-ФЗ
                                   Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ","Оказание услуг по сопровождению ЭВМ и баз данных на платформе «1С:Предприятие 8»:  «1С:Бухгалтерия государственного учреждения 8», «1С:Зарплата и кадры государственного учреждения 8» ред.3.1, «1С: Свод отчетов 8 ПРОФ», «1С:Документооборот ПРОФ» и  передачи неисключительных прав на  : 1С : Предприятие 8.3. ПРОФ Лицензия 
сервер (х-86-64) USB, 1С : Предприятие 8.ПРОФ Клиентская лицензия на 20 рабочих мест (USB), 1С : Предприятие 8.ПРОФ Клиентская лицензия на 10  рабочих мест (USB), 1С : Предприятие 8.ПРОФ Клиентская лицензия на 5 рабочих мест (USB)  для нужд филиала  Федерального казенного учреждения «Управление финансового обеспечения Министерства обороны Российской Федерации по Западному военному округу»","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФИНАНСОВОГО ОБЕСПЕЧЕНИЯ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЗАПАДНОМУ ВОЕННОМУ ОКРУГУ""",/epz/organization/view/info.html?organizationId=804776,"1 549 550,00 ₽",07.04.2021,07.04.2021,13.04.2021,8890630
0373100005121000015,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100005121000015,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуги по предоставлению технической поддержки производителя для части программно-аппаратного комплекса ГИС ТЭК,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""РОССИЙСКОЕ ЭНЕРГЕТИЧЕСКОЕ АГЕНТСТВО"" МИНИСТЕРСТВА ЭНЕРГЕТИКИ РОССИЙСКОЙ ФЕДЕРАЦИИ",/epz/organization/view/info.html?organizationId=664182,"5 295 048,60 ₽",08.04.2021,21.04.2021,16.04.2021,8890630
0175200000521000027,/epz/order/notice/ea44/view/common-info.html?regNumber=0175200000521000027,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Комплексные мероприятия по созданию информационно-технологической и телекоммуникационной инфраструктуры для подключения к сети ГАС ""Правосудие"", а также организации защищенного межведомственного электронного взаимодействия",МИНИСТЕРСТВО ЮСТИЦИИ РЕСПУБЛИКИ КРЫМ,/epz/organization/view/info.html?organizationId=2121420,"4 867 976,00 ₽",08.04.2021,16.04.2021,16.04.2021,8890630
0119300019821000579,/epz/order/notice/ok504/view/common-info.html?regNumber=0119300019821000579,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по сопровождению программно-технического комплекса «Электронный документооборот» в органах администрации города,ДЕПАРТАМЕНТ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ ГОРОДА КРАСНОЯРСКА,/epz/organization/view/info.html?organizationId=646091,"4 998 000,00 ₽",08.04.2021,30.04.2021,30.04.2021,8890630
0366200035621001832,/epz/order/notice/ea44/view/common-info.html?regNumber=0366200035621001832,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","оказание услуг по переносу данных в программный продукт
для ведения бухгалтерского и налогового учёта, кадрового учёта
и расчёта заработной платы, а также учёта лекарственных препаратов
с передачей неисключительных прав","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""",/epz/organization/view/info.html?organizationId=1796678,"526 108,00 ₽",09.04.2021,30.04.2021,26.04.2021,8890630
0175200000521000028,/epz/order/notice/ea44/view/common-info.html?regNumber=0175200000521000028,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Комплексные мероприятия по созданию информационно-технологической и телекоммуникационной инфраструктуры для подключения к сети ГАС ""Правосудие""",МИНИСТЕРСТВО ЮСТИЦИИ РЕСПУБЛИКИ КРЫМ,/epz/organization/view/info.html?organizationId=2121420,"3 615 762,00 ₽",12.04.2021,20.04.2021,20.04.2021,8890630
0373100067921000006,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100067921000006,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению программного обеспечения системы


электронного
документооборота «ДЕЛО»","ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННАЯ КОМИССИЯ ПО ЗАПАСАМ ПОЛЕЗНЫХ ИСКОПАЕМЫХ""",/epz/organization/view/info.html?organizationId=726341,"129 611,50 ₽",12.04.2021,17.06.2021,21.04.2021,8890630
